,lob,geo,month,seg,startchannel,journey,sankey
191,Credit Cards,Europe,Dec-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3812.9120810835902], ['Bill Payment', 'Card Bill Pay', 2749.9492193812926], ['Bill Payment', 'Payment History', 3437.1386995351163], ['3rd Party Payments', 'View scheduled payments', 3812.9120810835902], ['Card Bill Pay', 'Payment Successful', 1195.9444407674882], ['Card Bill Pay', 'Payment Failure', 1554.0047786138043], ['Payment History', 'View ebill statement', 3437.1386995351163], ['View scheduled payments', 'Cancel Payment', 2046.504179914149], ['View scheduled payments', 'View scheduled - Drop Off', 1766.407901169441], ['Payment Successful', 'Payment Successful - Drop Off', 1195.9444407674882], ['Payment Failure', 'Contact Customer Care', 1083.1425917809931], ['Payment Failure', 'Payment Failure - Drop Off', 470.86218683281135], ['View ebill statement', 'View Ebill Statement - Drop Off', 1681.5320880789868], ['View ebill statement', 'Bill Enquiry', 1755.606611456129], ['Cancel Payment', 'Chat1', 1669.11551825722], ['Cancel Payment', 'Cancel Payment - Drop Off', 377.38866165692906], ['Contact Customer Care', 'Chat2', 126.79579065550266], ['Contact Customer Care', 'IVR2', 956.3468011254905], ['Bill Enquiry', 'Chat3', 953.8172581886133], ['Bill Enquiry', 'IVR3', 801.7893532675156], ['Chat1', 'Chat1 - Drop Off', 1669.11551825722], ['Chat2', 'Chat2 - Drop Off', 42.48047190706995], ['Chat2', 'IVR1', 18.22134975395781], ['Chat2', 'Branch1', 66.0939689944749], ['IVR2', 'IVR2 - Drop Off', 580.6339979565652], ['IVR2', 'Phone1', 375.7128031689253], ['Chat3', 'Chat3 - Drop Off', 953.8172581886133], ['IVR3', 'IVR3 - Drop Off', 322.7004861179231], ['IVR3', 'Phone2', 479.0888671495925], ['IVR1', 'IVR1 - Drop Off', 8.991422939478747], ['IVR1', 'Branch1 - Drop Off', 9.229926814479063], ['Phone1', 'Phone1 - Drop Off', 280.0381232433091], ['Phone1', 'Branch2', 95.6746799256162], ['Phone2', 'Phone2 - Drop Off', 479.0888671495925]]"
192,Credit Cards,Australia,Jan-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3462.125572517985], ['Bill Payment', 'Card Bill Pay', 2379.534852231212], ['Bill Payment', 'Payment History', 4158.339575250803], ['3rd Party Payments', 'View scheduled payments', 3462.125572517985], ['Card Bill Pay', 'Payment Successful', 889.9850899298663], ['Card Bill Pay', 'Payment Failure', 1489.5497623013455], ['Payment History', 'View ebill statement', 4158.339575250803], ['View scheduled payments', 'Cancel Payment', 406.2935085546321], ['View scheduled payments', 'View scheduled - Drop Off', 3055.832063963353], ['Payment Successful', 'Payment Successful - Drop Off', 889.9850899298663], ['Payment Failure', 'Contact Customer Care', 1473.999549613696], ['Payment Failure', 'Payment Failure - Drop Off', 15.550212687649305], ['View ebill statement', 'View Ebill Statement - Drop Off', 858.7142746151006], ['View ebill statement', 'Bill Enquiry', 3299.6253006357024], ['Cancel Payment', 'Chat1', 107.21209779229254], ['Cancel Payment', 'Cancel Payment - Drop Off', 299.0814107623396], ['Contact Customer Care', 'Chat2', 1034.4015490692739], ['Contact Customer Care', 'IVR2', 439.5980005444221], ['Bill Enquiry', 'Chat3', 1192.9340462133225], ['Bill Enquiry', 'IVR3', 2106.6912544223796], ['Chat1', 'Chat1 - Drop Off', 107.21209779229254], ['Chat2', 'Chat2 - Drop Off', 276.40233378156785], ['Chat2', 'IVR1', 331.50543163461884], ['Chat2', 'Branch1', 426.49378365308706], ['IVR2', 'IVR2 - Drop Off', 150.76141032858507], ['IVR2', 'Phone1', 288.8365902158371], ['Chat3', 'Chat3 - Drop Off', 1192.9340462133225], ['IVR3', 'IVR3 - Drop Off', 709.3415236501428], ['IVR3', 'Phone2', 1397.3497307722369], ['IVR1', 'IVR1 - Drop Off', 131.50770221737653], ['IVR1', 'Branch1 - Drop Off', 199.99772941724234], ['Phone1', 'Phone1 - Drop Off', 181.34088004542699], ['Phone1', 'Branch2', 107.4957101704101], ['Phone2', 'Phone2 - Drop Off', 1397.3497307722369]]"
193,Credit Cards,Australia,Jan-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3790.519649678074], ['Bill Payment', 'Card Bill Pay', 5699.48929216251], ['Bill Payment', 'Payment History', 509.99105815941687], ['3rd Party Payments', 'View scheduled payments', 3790.519649678074], ['Card Bill Pay', 'Payment Successful', 1025.0862586406945], ['Card Bill Pay', 'Payment Failure', 4674.403033521815], ['Payment History', 'View ebill statement', 509.99105815941687], ['View scheduled payments', 'Cancel Payment', 1550.4855718136982], ['View scheduled payments', 'View scheduled - Drop Off', 2240.0340778643754], ['Payment Successful', 'Payment Successful - Drop Off', 1025.0862586406945], ['Payment Failure', 'Contact Customer Care', 1694.9857512855203], ['Payment Failure', 'Payment Failure - Drop Off', 2979.4172822362943], ['View ebill statement', 'View Ebill Statement - Drop Off', 289.2894811171534], ['View ebill statement', 'Bill Enquiry', 220.70157704226352], ['Cancel Payment', 'Chat1', 1341.341664237145], ['Cancel Payment', 'Cancel Payment - Drop Off', 209.1439075765531], ['Contact Customer Care', 'Chat2', 887.5261954670046], ['Contact Customer Care', 'IVR2', 807.4595558185157], ['Bill Enquiry', 'Chat3', 60.994790051929066], ['Bill Enquiry', 'IVR3', 159.70678699033448], ['Chat1', 'Chat1 - Drop Off', 1341.341664237145], ['Chat2', 'Chat2 - Drop Off', 85.4203383533483], ['Chat2', 'IVR1', 100.06162030130089], ['Chat2', 'Branch1', 702.0442368123553], ['IVR2', 'IVR2 - Drop Off', 474.74073059116097], ['IVR2', 'Phone1', 332.71882522735467], ['Chat3', 'Chat3 - Drop Off', 60.994790051929066], ['IVR3', 'IVR3 - Drop Off', 40.13735693865703], ['IVR3', 'Phone2', 119.56943005167744], ['IVR1', 'IVR1 - Drop Off', 73.38800291848563], ['IVR1', 'Branch1 - Drop Off', 26.673617382815273], ['Phone1', 'Phone1 - Drop Off', 126.30887924877743], ['Phone1', 'Branch2', 206.40994597857727], ['Phone2', 'Phone2 - Drop Off', 119.56943005167744]]"
194,Credit Cards,Australia,Jan-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 7059.713515160832], ['Bill Payment', 'Card Bill Pay', 2038.5567618614396], ['Bill Payment', 'Payment History', 901.7297229777279], ['3rd Party Payments', 'View scheduled payments', 7059.713515160832], ['Card Bill Pay', 'Payment Successful', 1118.636559217571], ['Card Bill Pay', 'Payment Failure', 919.9202026438686], ['Payment History', 'View ebill statement', 901.7297229777279], ['View scheduled payments', 'Cancel Payment', 6477.777218804293], ['View scheduled payments', 'View scheduled - Drop Off', 581.9362963565392], ['Payment Successful', 'Payment Successful - Drop Off', 1118.636559217571], ['Payment Failure', 'Contact Customer Care', 262.2677475011778], ['Payment Failure', 'Payment Failure - Drop Off', 657.6524551426908], ['View ebill statement', 'View Ebill Statement - Drop Off', 403.7936487221728], ['View ebill statement', 'Bill Enquiry', 497.93607425555507], ['Cancel Payment', 'Chat1', 4212.558352062524], ['Cancel Payment', 'Cancel Payment - Drop Off', 2265.2188667417686], ['Contact Customer Care', 'Chat2', 137.5585077314674], ['Contact Customer Care', 'IVR2', 124.7092397697104], ['Bill Enquiry', 'Chat3', 388.950804159546], ['Bill Enquiry', 'IVR3', 108.98527009600907], ['Chat1', 'Chat1 - Drop Off', 4212.558352062524], ['Chat2', 'Chat2 - Drop Off', 8.46918620321195], ['Chat2', 'IVR1', 63.62448859112776], ['Chat2', 'Branch1', 65.46483293712768], ['IVR2', 'IVR2 - Drop Off', 79.0258839369556], ['IVR2', 'Phone1', 45.683355832754785], ['Chat3', 'Chat3 - Drop Off', 388.950804159546], ['IVR3', 'IVR3 - Drop Off', 96.78955341544192], ['IVR3', 'Phone2', 12.195716680567148], ['IVR1', 'IVR1 - Drop Off', 27.750690082740803], ['IVR1', 'Branch1 - Drop Off', 35.87379850838695], ['Phone1', 'Phone1 - Drop Off', 30.412260833259648], ['Phone1', 'Branch2', 15.271094999495139], ['Phone2', 'Phone2 - Drop Off', 12.195716680567148]]"
195,Credit Cards,Australia,Jan-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 1186.854482909787], ['Bill Payment', 'Card Bill Pay', 2132.983094915431], ['Bill Payment', 'Payment History', 6680.162422174782], ['3rd Party Payments', 'View scheduled payments', 1186.854482909787], ['Card Bill Pay', 'Payment Successful', 1376.5599956955168], ['Card Bill Pay', 'Payment Failure', 756.4230992199141], ['Payment History', 'View ebill statement', 6680.162422174782], ['View scheduled payments', 'Cancel Payment', 611.8697685843433], ['View scheduled payments', 'View scheduled - Drop Off', 574.9847143254437], ['Payment Successful', 'Payment Successful - Drop Off', 1376.5599956955168], ['Payment Failure', 'Contact Customer Care', 112.6717860159587], ['Payment Failure', 'Payment Failure - Drop Off', 643.7513132039553], ['View ebill statement', 'View Ebill Statement - Drop Off', 3697.2952841480746], ['View ebill statement', 'Bill Enquiry', 2982.867138026707], ['Cancel Payment', 'Chat1', 190.6681523792213], ['Cancel Payment', 'Cancel Payment - Drop Off', 421.20161620512204], ['Contact Customer Care', 'Chat2', 6.442386191410839], ['Contact Customer Care', 'IVR2', 106.22939982454787], ['Bill Enquiry', 'Chat3', 1966.3726172788952], ['Bill Enquiry', 'IVR3', 1016.4945207478119], ['Chat1', 'Chat1 - Drop Off', 190.6681523792213], ['Chat2', 'Chat2 - Drop Off', 1.0287142051895326], ['Chat2', 'IVR1', 3.3396799609350962], ['Chat2', 'Branch1', 2.073992025286211], ['IVR2', 'IVR2 - Drop Off', 46.523714102508144], ['IVR2', 'Phone1', 59.705685722039725], ['Chat3', 'Chat3 - Drop Off', 1966.3726172788952], ['IVR3', 'IVR3 - Drop Off', 654.5528504809777], ['IVR3', 'Phone2', 361.94167026683425], ['IVR1', 'IVR1 - Drop Off', 0.31301652041567873], ['IVR1', 'Branch1 - Drop Off', 3.0266634405194175], ['Phone1', 'Phone1 - Drop Off', 14.04208356295386], ['Phone1', 'Branch2', 45.66360215908587], ['Phone2', 'Phone2 - Drop Off', 361.94167026683425]]"
196,Credit Cards,Australia,Feb-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 5335.167925748602], ['Bill Payment', 'Card Bill Pay', 2685.1710224427848], ['Bill Payment', 'Payment History', 1979.6610518086138], ['3rd Party Payments', 'View scheduled payments', 5335.167925748602], ['Card Bill Pay', 'Payment Successful', 597.3257780257389], ['Card Bill Pay', 'Payment Failure', 2087.8452444170453], ['Payment History', 'View ebill statement', 1979.6610518086138], ['View scheduled payments', 'Cancel Payment', 1431.4851041793597], ['View scheduled payments', 'View scheduled - Drop Off', 3903.6828215692426], ['Payment Successful', 'Payment Successful - Drop Off', 597.3257780257389], ['Payment Failure', 'Contact Customer Care', 444.9561496330069], ['Payment Failure', 'Payment Failure - Drop Off', 1642.8890947840382], ['View ebill statement', 'View Ebill Statement - Drop Off', 1067.3527492131511], ['View ebill statement', 'Bill Enquiry', 912.3083025954628], ['Cancel Payment', 'Chat1', 639.9764835952179], ['Cancel Payment', 'Cancel Payment - Drop Off', 791.5086205841417], ['Contact Customer Care', 'Chat2', 286.91739801528433], ['Contact Customer Care', 'IVR2', 158.03875161772254], ['Bill Enquiry', 'Chat3', 188.36934622057697], ['Bill Enquiry', 'IVR3', 723.9389563748858], ['Chat1', 'Chat1 - Drop Off', 639.9764835952179], ['Chat2', 'Chat2 - Drop Off', 142.64383124016754], ['Chat2', 'IVR1', 122.07680901106579], ['Chat2', 'Branch1', 22.196757764050997], ['IVR2', 'IVR2 - Drop Off', 115.28509800718275], ['IVR2', 'Phone1', 42.753653610539764], ['Chat3', 'Chat3 - Drop Off', 188.36934622057697], ['IVR3', 'IVR3 - Drop Off', 336.73264529948017], ['IVR3', 'Phone2', 387.2063110754056], ['IVR1', 'IVR1 - Drop Off', 48.8589575735666], ['IVR1', 'Branch1 - Drop Off', 73.21785143749919], ['Phone1', 'Phone1 - Drop Off', 40.25569275538699], ['Phone1', 'Branch2', 2.4979608551527805], ['Phone2', 'Phone2 - Drop Off', 387.2063110754056]]"
197,Credit Cards,Australia,Feb-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4631.03535876081], ['Bill Payment', 'Card Bill Pay', 5123.476295407457], ['Bill Payment', 'Payment History', 245.4883458317354], ['3rd Party Payments', 'View scheduled payments', 4631.03535876081], ['Card Bill Pay', 'Payment Successful', 2406.6918804676907], ['Card Bill Pay', 'Payment Failure', 2716.784414939767], ['Payment History', 'View ebill statement', 245.4883458317354], ['View scheduled payments', 'Cancel Payment', 4312.404849081978], ['View scheduled payments', 'View scheduled - Drop Off', 318.6305096788317], ['Payment Successful', 'Payment Successful - Drop Off', 2406.6918804676907], ['Payment Failure', 'Contact Customer Care', 2305.4184767835854], ['Payment Failure', 'Payment Failure - Drop Off', 411.3659381561817], ['View ebill statement', 'View Ebill Statement - Drop Off', 143.36179749103243], ['View ebill statement', 'Bill Enquiry', 102.12654834070295], ['Cancel Payment', 'Chat1', 3518.9639558218523], ['Cancel Payment', 'Cancel Payment - Drop Off', 793.4408932601256], ['Contact Customer Care', 'Chat2', 819.9683604416967], ['Contact Customer Care', 'IVR2', 1485.4501163418886], ['Bill Enquiry', 'Chat3', 47.41365130440445], ['Bill Enquiry', 'IVR3', 54.712897036298514], ['Chat1', 'Chat1 - Drop Off', 3518.9639558218523], ['Chat2', 'Chat2 - Drop Off', 129.1628396335857], ['Chat2', 'IVR1', 320.3915322955395], ['Chat2', 'Branch1', 370.41398851257156], ['IVR2', 'IVR2 - Drop Off', 338.4470010467008], ['IVR2', 'Phone1', 1147.0031152951879], ['Chat3', 'Chat3 - Drop Off', 47.41365130440445], ['IVR3', 'IVR3 - Drop Off', 14.901084757639019], ['IVR3', 'Phone2', 39.811812278659495], ['IVR1', 'IVR1 - Drop Off', 279.24326647663435], ['IVR1', 'Branch1 - Drop Off', 41.148265818905166], ['Phone1', 'Phone1 - Drop Off', 698.6697291794866], ['Phone1', 'Branch2', 448.33338611570144], ['Phone2', 'Phone2 - Drop Off', 39.811812278659495]]"
198,Credit Cards,Australia,Feb-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 2828.5035240187367], ['Bill Payment', 'Card Bill Pay', 4366.597041716228], ['Bill Payment', 'Payment History', 2804.8994342650353], ['3rd Party Payments', 'View scheduled payments', 2828.5035240187367], ['Card Bill Pay', 'Payment Successful', 3489.6688223858337], ['Card Bill Pay', 'Payment Failure', 876.9282193303945], ['Payment History', 'View ebill statement', 2804.8994342650353], ['View scheduled payments', 'Cancel Payment', 2355.9222987779603], ['View scheduled payments', 'View scheduled - Drop Off', 472.5812252407761], ['Payment Successful', 'Payment Successful - Drop Off', 3489.6688223858337], ['Payment Failure', 'Contact Customer Care', 473.71289937193853], ['Payment Failure', 'Payment Failure - Drop Off', 403.2153199584561], ['View ebill statement', 'View Ebill Statement - Drop Off', 797.3346501557422], ['View ebill statement', 'Bill Enquiry', 2007.564784109293], ['Cancel Payment', 'Chat1', 1206.6154032610284], ['Cancel Payment', 'Cancel Payment - Drop Off', 1149.3068955169317], ['Contact Customer Care', 'Chat2', 283.38413157933087], ['Contact Customer Care', 'IVR2', 190.32876779260766], ['Bill Enquiry', 'Chat3', 745.7721911038177], ['Bill Enquiry', 'IVR3', 1261.7925930054753], ['Chat1', 'Chat1 - Drop Off', 1206.6154032610284], ['Chat2', 'Chat2 - Drop Off', 112.79188205392327], ['Chat2', 'IVR1', 50.87719756365741], ['Chat2', 'Branch1', 119.71505196175018], ['IVR2', 'IVR2 - Drop Off', 67.081157806528], ['IVR2', 'Phone1', 123.24760998607968], ['Chat3', 'Chat3 - Drop Off', 745.7721911038177], ['IVR3', 'IVR3 - Drop Off', 708.5273560161837], ['IVR3', 'Phone2', 553.2652369892913], ['IVR1', 'IVR1 - Drop Off', 19.842025796607835], ['IVR1', 'Branch1 - Drop Off', 31.035171767049576], ['Phone1', 'Phone1 - Drop Off', 94.74035130306106], ['Phone1', 'Branch2', 28.507258683018637], ['Phone2', 'Phone2 - Drop Off', 553.2652369892913]]"
199,Credit Cards,Australia,Feb-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 8495.420034149194], ['Bill Payment', 'Card Bill Pay', 1166.1200111466783], ['Bill Payment', 'Payment History', 338.4599547041279], ['3rd Party Payments', 'View scheduled payments', 8495.420034149194], ['Card Bill Pay', 'Payment Successful', 832.0692039016109], ['Card Bill Pay', 'Payment Failure', 334.05080724506746], ['Payment History', 'View ebill statement', 338.4599547041279], ['View scheduled payments', 'Cancel Payment', 4001.4392134476675], ['View scheduled payments', 'View scheduled - Drop Off', 4493.980820701526], ['Payment Successful', 'Payment Successful - Drop Off', 832.0692039016109], ['Payment Failure', 'Contact Customer Care', 104.09955233397854], ['Payment Failure', 'Payment Failure - Drop Off', 229.9512549110889], ['View ebill statement', 'View Ebill Statement - Drop Off', 217.10051522320393], ['View ebill statement', 'Bill Enquiry', 121.35943948092395], ['Cancel Payment', 'Chat1', 666.518346141624], ['Cancel Payment', 'Cancel Payment - Drop Off', 3334.920867306043], ['Contact Customer Care', 'Chat2', 38.002513639549846], ['Contact Customer Care', 'IVR2', 66.09703869442869], ['Bill Enquiry', 'Chat3', 45.69490767588676], ['Bill Enquiry', 'IVR3', 75.6645318050372], ['Chat1', 'Chat1 - Drop Off', 666.518346141624], ['Chat2', 'Chat2 - Drop Off', 11.929255255152714], ['Chat2', 'IVR1', 9.035938236901677], ['Chat2', 'Branch1', 17.037320147495453], ['IVR2', 'IVR2 - Drop Off', 39.315264632386054], ['IVR2', 'Phone1', 26.781774062042636], ['Chat3', 'Chat3 - Drop Off', 45.69490767588676], ['IVR3', 'IVR3 - Drop Off', 71.33371159593231], ['IVR3', 'Phone2', 4.3308202091048775], ['IVR1', 'IVR1 - Drop Off', 3.6675923857095194], ['IVR1', 'Branch1 - Drop Off', 5.368345851192157], ['Phone1', 'Phone1 - Drop Off', 10.653365968915564], ['Phone1', 'Branch2', 16.128408093127074], ['Phone2', 'Phone2 - Drop Off', 4.3308202091048775]]"
200,Credit Cards,Australia,Mar-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4178.398377098069], ['Bill Payment', 'Card Bill Pay', 2838.8820449757072], ['Bill Payment', 'Payment History', 2982.719577926223], ['3rd Party Payments', 'View scheduled payments', 4178.398377098069], ['Card Bill Pay', 'Payment Successful', 1531.601725239472], ['Card Bill Pay', 'Payment Failure', 1307.2803197362352], ['Payment History', 'View ebill statement', 2982.719577926223], ['View scheduled payments', 'Cancel Payment', 3482.1209040218637], ['View scheduled payments', 'View scheduled - Drop Off', 696.2774730762061], ['Payment Successful', 'Payment Successful - Drop Off', 1531.601725239472], ['Payment Failure', 'Contact Customer Care', 91.06090539335256], ['Payment Failure', 'Payment Failure - Drop Off', 1216.2194143428828], ['View ebill statement', 'View Ebill Statement - Drop Off', 12.5144739160168], ['View ebill statement', 'Bill Enquiry', 2970.205104010206], ['Cancel Payment', 'Chat1', 1202.3307241967257], ['Cancel Payment', 'Cancel Payment - Drop Off', 2279.790179825138], ['Contact Customer Care', 'Chat2', 52.926054008327064], ['Contact Customer Care', 'IVR2', 38.13485138502549], ['Bill Enquiry', 'Chat3', 1627.7308824882955], ['Bill Enquiry', 'IVR3', 1342.4742215219107], ['Chat1', 'Chat1 - Drop Off', 1202.3307241967257], ['Chat2', 'Chat2 - Drop Off', 6.647926649384251], ['Chat2', 'IVR1', 37.81033779213367], ['Chat2', 'Branch1', 8.467789566809142], ['IVR2', 'IVR2 - Drop Off', 16.402319098973372], ['IVR2', 'Phone1', 21.73253228605212], ['Chat3', 'Chat3 - Drop Off', 1627.7308824882955], ['IVR3', 'IVR3 - Drop Off', 1156.4712163286115], ['IVR3', 'Phone2', 186.00300519329934], ['IVR1', 'IVR1 - Drop Off', 19.943287844438764], ['IVR1', 'Branch1 - Drop Off', 17.86704994769491], ['Phone1', 'Phone1 - Drop Off', 15.53906143618634], ['Phone1', 'Branch2', 6.19347084986578], ['Phone2', 'Phone2 - Drop Off', 186.00300519329934]]"
201,Credit Cards,Australia,Mar-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4265.305009239813], ['Bill Payment', 'Card Bill Pay', 2283.6504429582587], ['Bill Payment', 'Payment History', 3451.044547801927], ['3rd Party Payments', 'View scheduled payments', 4265.305009239813], ['Card Bill Pay', 'Payment Successful', 371.98129632643725], ['Card Bill Pay', 'Payment Failure', 1911.6691466318214], ['Payment History', 'View ebill statement', 3451.044547801927], ['View scheduled payments', 'Cancel Payment', 647.0742912024762], ['View scheduled payments', 'View scheduled - Drop Off', 3618.230718037337], ['Payment Successful', 'Payment Successful - Drop Off', 371.98129632643725], ['Payment Failure', 'Contact Customer Care', 1637.897063256953], ['Payment Failure', 'Payment Failure - Drop Off', 273.77208337486815], ['View ebill statement', 'View Ebill Statement - Drop Off', 1648.7919530193703], ['View ebill statement', 'Bill Enquiry', 1802.2525947825566], ['Cancel Payment', 'Chat1', 568.2915107787927], ['Cancel Payment', 'Cancel Payment - Drop Off', 78.78278042368345], ['Contact Customer Care', 'Chat2', 735.02431686491], ['Contact Customer Care', 'IVR2', 902.8727463920432], ['Bill Enquiry', 'Chat3', 817.8529885407686], ['Bill Enquiry', 'IVR3', 984.3996062417881], ['Chat1', 'Chat1 - Drop Off', 568.2915107787927], ['Chat2', 'Chat2 - Drop Off', 74.25975820634179], ['Chat2', 'IVR1', 323.641090579207], ['Chat2', 'Branch1', 337.1234680793612], ['IVR2', 'IVR2 - Drop Off', 526.2318891047744], ['IVR2', 'Phone1', 376.64085728726883], ['Chat3', 'Chat3 - Drop Off', 817.8529885407686], ['IVR3', 'IVR3 - Drop Off', 782.7584327231326], ['IVR3', 'Phone2', 201.64117351865553], ['IVR1', 'IVR1 - Drop Off', 40.90833480051116], ['IVR1', 'Branch1 - Drop Off', 282.73275577869583], ['Phone1', 'Phone1 - Drop Off', 350.0055132456931], ['Phone1', 'Branch2', 26.6353440415757], ['Phone2', 'Phone2 - Drop Off', 201.64117351865553]]"
202,Credit Cards,Australia,Mar-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4674.215558088893], ['Bill Payment', 'Card Bill Pay', 3351.453775435412], ['Bill Payment', 'Payment History', 1974.3306664756951], ['3rd Party Payments', 'View scheduled payments', 4674.215558088893], ['Card Bill Pay', 'Payment Successful', 1773.1653083501192], ['Card Bill Pay', 'Payment Failure', 1578.2884670852925], ['Payment History', 'View ebill statement', 1974.3306664756951], ['View scheduled payments', 'Cancel Payment', 2609.567352914579], ['View scheduled payments', 'View scheduled - Drop Off', 2064.648205174314], ['Payment Successful', 'Payment Successful - Drop Off', 1773.1653083501192], ['Payment Failure', 'Contact Customer Care', 550.6068753715605], ['Payment Failure', 'Payment Failure - Drop Off', 1027.6815917137321], ['View ebill statement', 'View Ebill Statement - Drop Off', 737.9079703439356], ['View ebill statement', 'Bill Enquiry', 1236.4226961317595], ['Cancel Payment', 'Chat1', 1301.6201164310542], ['Cancel Payment', 'Cancel Payment - Drop Off', 1307.9472364835246], ['Contact Customer Care', 'Chat2', 32.96133367484774], ['Contact Customer Care', 'IVR2', 517.6455416967127], ['Bill Enquiry', 'Chat3', 998.9102275094675], ['Bill Enquiry', 'IVR3', 237.51246862229186], ['Chat1', 'Chat1 - Drop Off', 1301.6201164310542], ['Chat2', 'Chat2 - Drop Off', 10.873903662951173], ['Chat2', 'IVR1', 6.072921618596406], ['Chat2', 'Branch1', 16.014508393300154], ['IVR2', 'IVR2 - Drop Off', 348.6620166368091], ['IVR2', 'Phone1', 168.98352505990368], ['Chat3', 'Chat3 - Drop Off', 998.9102275094675], ['IVR3', 'IVR3 - Drop Off', 129.9018028061762], ['IVR3', 'Phone2', 107.61066581611568], ['IVR1', 'IVR1 - Drop Off', 5.788620413139471], ['IVR1', 'Branch1 - Drop Off', 0.2843012054569347], ['Phone1', 'Phone1 - Drop Off', 139.16938648123897], ['Phone1', 'Branch2', 29.814138578664707], ['Phone2', 'Phone2 - Drop Off', 107.61066581611568]]"
203,Credit Cards,Australia,Mar-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4609.584861162231], ['Bill Payment', 'Card Bill Pay', 4962.185036017821], ['Bill Payment', 'Payment History', 428.2301028199472], ['3rd Party Payments', 'View scheduled payments', 4609.584861162231], ['Card Bill Pay', 'Payment Successful', 3414.3342555758795], ['Card Bill Pay', 'Payment Failure', 1547.8507804419417], ['Payment History', 'View ebill statement', 428.2301028199472], ['View scheduled payments', 'Cancel Payment', 3318.503146856497], ['View scheduled payments', 'View scheduled - Drop Off', 1291.0817143057343], ['Payment Successful', 'Payment Successful - Drop Off', 3414.3342555758795], ['Payment Failure', 'Contact Customer Care', 849.235446063883], ['Payment Failure', 'Payment Failure - Drop Off', 698.6153343780586], ['View ebill statement', 'View Ebill Statement - Drop Off', 343.7669473621801], ['View ebill statement', 'Bill Enquiry', 84.46315545776706], ['Cancel Payment', 'Chat1', 1059.857719274661], ['Cancel Payment', 'Cancel Payment - Drop Off', 2258.6454275818364], ['Contact Customer Care', 'Chat2', 668.5188025752782], ['Contact Customer Care', 'IVR2', 180.71664348860483], ['Bill Enquiry', 'Chat3', 10.632616872986581], ['Bill Enquiry', 'IVR3', 73.83053858478047], ['Chat1', 'Chat1 - Drop Off', 1059.857719274661], ['Chat2', 'Chat2 - Drop Off', 123.23604083657294], ['Chat2', 'IVR1', 174.76836413147703], ['Chat2', 'Branch1', 370.5143976072282], ['IVR2', 'IVR2 - Drop Off', 162.48025107634373], ['IVR2', 'Phone1', 18.236392412261093], ['Chat3', 'Chat3 - Drop Off', 10.632616872986581], ['IVR3', 'IVR3 - Drop Off', 42.72340340945388], ['IVR3', 'Phone2', 31.107135175326594], ['IVR1', 'IVR1 - Drop Off', 27.714758210592684], ['IVR1', 'Branch1 - Drop Off', 147.05360592088434], ['Phone1', 'Phone1 - Drop Off', 8.293670106944814], ['Phone1', 'Branch2', 9.942722305316279], ['Phone2', 'Phone2 - Drop Off', 31.107135175326594]]"
